relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,25279,486,effect/phenotype,Strabismus,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84961,1773,effect/phenotype,Short foot,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,22488,4322,effect/phenotype,Short stature,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84527,160,effect/phenotype,Narrow mouth,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84583,319,effect/phenotype,Smooth philtrum,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84655,558,effect/phenotype,Rieger anomaly,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,22662,9466,effect/phenotype,Radial deviation of finger,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84694,713,effect/phenotype,Agitation,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,22276,278,effect/phenotype,Retrognathia,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,22675,1249,effect/phenotype,Intellectual disability,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84346,2553,effect/phenotype,Highly arched eyebrow,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,90358,30269,effect/phenotype,Increased serum insulin-like growth factor 1,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,23560,2750,effect/phenotype,Delayed skeletal maturation,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,24249,2079,effect/phenotype,Hypoplasia of the corpus callosum,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,25381,1263,effect/phenotype,Global developmental delay,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,26180,7,effect/phenotype,Autosomal recessive inheritance,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,23536,3758,effect/phenotype,Reduced subcutaneous adipose tissue,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84984,1852,effect/phenotype,Sandal gap,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,22759,6,effect/phenotype,Autosomal dominant inheritance,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84587,325,effect/phenotype,Triangular face,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,22291,369,effect/phenotype,Low-set ears,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,85558,3577,effect/phenotype,Congenital onset,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84658,582,effect/phenotype,Upslanted palpebral fissure,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84344,343,effect/phenotype,Long philtrum,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,23053,1270,effect/phenotype,Motor delay,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,22447,739,effect/phenotype,Anxiety,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,22462,1547,effect/phenotype,Abnormal rib cage morphology,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84345,219,effect/phenotype,Thin upper lip vermilion,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,22908,30084,effect/phenotype,Clinodactyly,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,23203,218,effect/phenotype,High palate,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,86728,6610,effect/phenotype,Wide intermamillary distance,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84931,1620,effect/phenotype,High pitched voice,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84616,431,effect/phenotype,Wide nasal bridge,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,22715,750,effect/phenotype,Delayed speech and language development,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,22258,1999,effect/phenotype,Abnormal facial shape,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,23836,2209,effect/phenotype,Sparse scalp hair,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,24612,1956,effect/phenotype,Truncal obesity,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,24608,1511,effect/phenotype,Intrauterine growth retardation,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84681,664,effect/phenotype,Synophrys,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,93636,200055,effect/phenotype,Small hand,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,22845,1631,effect/phenotype,Atrial septal defect,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,84630,465,effect/phenotype,Webbed neck,HPO
disease_phenotype_positive,phenotype present,29297,10038,disease,growth delay due to insulin-like growth factor I resistance,MONDO,22277,347,effect/phenotype,Micrognathia,HPO
disease_phenotype_positive,phenotype present,29321,12802,disease,oculoauricular syndrome,MONDO,87212,7906,effect/phenotype,Ocular hypertension,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,86214,5312,effect/phenotype,Pulmonary aterial intimal fibrosis,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,86131,5168,effect/phenotype,Elevated right atrial pressure,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,23011,2094,effect/phenotype,Dyspnea,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,26609,2092,effect/phenotype,Pulmonary arterial hypertension,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,88686,11353,effect/phenotype,Arterial intimal fibrosis,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,84945,1708,effect/phenotype,Right ventricular failure,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,23564,3829,effect/phenotype,Incomplete penetrance,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,22935,1977,effect/phenotype,Abnormal thrombosis,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,22659,1009,effect/phenotype,Telangiectasia,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,86211,5308,effect/phenotype,Pulmonary artery vasoconstriction,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,22759,6,effect/phenotype,Autosomal dominant inheritance,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,84935,1667,effect/phenotype,Right ventricular hypertrophy,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,86218,5317,effect/phenotype,Increased pulmonary vascular resistance,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,86056,4964,effect/phenotype,Pulmonary arterial medial hypertrophy,HPO
disease_phenotype_positive,phenotype present,29367,11244,disease,Marshall-Smith syndrome,MONDO,26609,2092,effect/phenotype,Pulmonary arterial hypertension,HPO
disease_phenotype_positive,phenotype present,27684,9329_20713_9937,disease,pulmonary venoocclusive disease,MONDO_grouped,26609,2092,effect/phenotype,Pulmonary arterial hypertension,HPO
disease_phenotype_positive,phenotype present,27519,14136_24533_14134_14135,disease,"pulmonary hypertension, primary",MONDO_grouped,85586,3676,effect/phenotype,Progressive,HPO
disease_phenotype_positive,phenotype present,29462,10813,disease,pancreatic beta cell agenesis with neonatal diabetes mellitus,MONDO,22793,1438,effect/phenotype,Abnormal abdomen morphology,HPO
disease_phenotype_positive,phenotype present,29462,10813,disease,pancreatic beta cell agenesis with neonatal diabetes mellitus,MONDO,26180,7,effect/phenotype,Autosomal recessive inheritance,HPO
disease_phenotype_positive,phenotype present,29462,10813,disease,pancreatic beta cell agenesis with neonatal diabetes mellitus,MONDO,33754,857,effect/phenotype,Neonatal insulin-dependent diabetes mellitus,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,26105,2476,effect/phenotype,Primitive reflex,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,23153,1300,effect/phenotype,Parkinsonism,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,25957,2145,effect/phenotype,Frontotemporal dementia,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,84420,2591,effect/phenotype,Polyphagia,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,84700,727,effect/phenotype,Frontal lobe dementia,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,84477,737,effect/phenotype,Irritability,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,22452,748,effect/phenotype,Inappropriate laughter,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,26205,734,effect/phenotype,Disinhibition,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,22448,745,effect/phenotype,Diminished motivation,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,86998,7354,effect/phenotype,Amyotrophic lateral sclerosis,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,85179,2529,effect/phenotype,Neuronal loss in central nervous system,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,84704,741,effect/phenotype,Apathy,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,84708,751,effect/phenotype,Personality changes,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,22759,6,effect/phenotype,Autosomal dominant inheritance,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,84692,710,effect/phenotype,Hyperorality,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,84887,1425,effect/phenotype,Heterogeneous,HPO
disease_phenotype_positive,phenotype present,29468,10857,disease,semantic dementia,MONDO,25956,8768,effect/phenotype,Inappropriate sexual behavior,HPO
disease_phenotype_positive,phenotype present,27699,10913_18808,disease,Caroli disease,MONDO_grouped,23880,1409,effect/phenotype,Portal hypertension,HPO
disease_phenotype_positive,phenotype present,29494,12930,disease,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,MONDO,26609,2092,effect/phenotype,Pulmonary arterial hypertension,HPO
disease_phenotype_positive,phenotype present,29502,11975,disease,paternal uniparental disomy of chromosome 14,MONDO,26609,2092,effect/phenotype,Pulmonary arterial hypertension,HPO
disease_phenotype_positive,phenotype present,28295,7172_13750_13770_12654_13123_11938_13011_7173_13567_6664,disease,atrial septal defect,MONDO_grouped,26609,2092,effect/phenotype,Pulmonary arterial hypertension,HPO
disease_phenotype_positive,phenotype present,27346,14589_18911_10894_11668_12818_7452_13240_12348_12513_13242_7453_14674_11667,disease,maturity-onset diabetes of the young,MONDO_grouped,84359,9800,effect/phenotype,Maternal diabetes,HPO
disease_phenotype_positive,phenotype present,27691,14039_14198_8758_33545_32815_9504_9636_12792_13350_11283_14175_32932_18158,disease,mitochondrial DNA depletion syndrome,MONDO_grouped,23880,1409,effect/phenotype,Portal hypertension,HPO
disease_phenotype_positive,phenotype present,29600,9966,disease,NPHP3-related Meckel-like syndrome,MONDO,23880,1409,effect/phenotype,Portal hypertension,HPO
